,carat,cut,color,clarity,depth,table,x,y,z,grp_clarity,grp_color,grp_cut,log_carat,log_carat_menor_2,log_carat_maior_2,dist_carat,grade,IFDIdeal,SI1DPremium,SI1HIdeal,SI2FIdeal,SI2FPremium,SI2GGood,SI2GIdeal,SI2GPremium,SI2GVery Good,VS2DIdeal,VS2DPremium,VS2GIdeal,VS2IIdeal,VVS1DIdeal,VVS1EIdeal,VVS2DIdeal,color_D,clarity_SI2,grp_cla_I,grp_cla_IF,grp_cla_SI,grp_cla_VS,grp_cla_VVS,grp_col_Colorless,grp_col_Near Colorless,grp_col_Tinted,grp_cut_Fair,grp_cut_Good,grp_cut_Ideal,grp_cut_Very Good/Premium,price_predicted
3608,0.3,Ideal,G,IF,62.3,56.0,4.31,4.32,2.69,IF,Colorless,Ideal,-1.2039728043259361,-1.2039728043259361,0.0,-0.7,IFGIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,852.3332140707884
3609,1.11,Premium,I,VS2,60.4,58.0,6.79,6.73,4.08,VS,Near Colorless,Very Good/Premium,0.10436001532424286,0.10436001532424286,0.0,-0.8899999999999999,VS2IPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,5968.083768635736
3610,0.43,Ideal,G,SI1,62.0,55.0,4.84,4.87,3.01,SI,Colorless,Ideal,-0.843970070294529,-0.843970070294529,0.0,-0.5700000000000001,SI1GIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1017.9602861756708
3611,0.9,Good,E,SI1,63.8,56.0,6.09,6.17,3.91,SI,Colorless,Good,-0.10536051565782628,-0.10536051565782628,0.0,-0.09999999999999998,SI1EGood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,3560.115147609055
3612,0.8,Ideal,G,SI1,60.8,57.0,6.02,6.05,3.67,SI,Colorless,Ideal,-0.2231435513142097,-0.2231435513142097,0.0,-0.19999999999999996,SI1GIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,3133.488140727238
3613,1.0,Ideal,D,SI1,59.9,56.0,6.51,6.54,3.91,SI,Colorless,Ideal,0.0,0.0,0.0,-1.0,SI1DIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,5647.836501574481
3614,0.5,Ideal,F,SI1,61.3,56.0,5.13,5.09,3.13,SI,Colorless,Ideal,-0.6931471805599453,-0.6931471805599453,0.0,-0.5,SI1FIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1340.8037787005264
3615,0.7,Very Good,G,VS2,58.7,53.0,5.83,5.86,3.43,VS,Colorless,Very Good/Premium,-0.35667494393873245,-0.35667494393873245,0.0,-0.30000000000000004,VS2GVery Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,2845.734166828849
3616,0.91,Very Good,F,SI2,63.3,54.0,6.22,6.14,3.91,SI,Colorless,Very Good/Premium,-0.09431067947124129,-0.09431067947124129,0.0,-0.08999999999999997,SI2FVery Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,3326.760291370071
3617,0.9,Very Good,G,SI2,63.3,59.0,6.12,6.07,3.86,SI,Colorless,Very Good/Premium,-0.10536051565782628,-0.10536051565782628,0.0,-0.09999999999999998,SI2GVery Good,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,2999.3209130286696
3618,0.3,Premium,I,VS1,60.3,58.0,4.34,4.32,2.61,VS,Near Colorless,Very Good/Premium,-1.2039728043259361,-1.2039728043259361,0.0,-0.7,VS1IPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,498.4739350472633
3619,0.26,Premium,F,VS1,59.5,58.0,4.18,4.22,2.5,VS,Colorless,Very Good/Premium,-1.3470736479666092,-1.3470736479666092,0.0,-0.74,VS1FPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,465.1600081869835
3620,1.24,Very Good,J,SI1,61.6,60.0,6.89,6.95,4.26,SI,Tinted,Very Good/Premium,0.2151113796169455,0.2151113796169455,0.0,-0.76,SI1JVery Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,4924.714560577374
3621,0.28,Ideal,D,VS2,62.4,57.0,4.2,4.16,2.61,VS,Colorless,Ideal,-1.2729656758128873,-1.2729656758128873,0.0,-0.72,VS2DIdeal,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,608.1327011764662
3622,0.43,Ideal,G,IF,62.4,54.0,4.84,4.87,3.03,IF,Colorless,Ideal,-0.843970070294529,-0.843970070294529,0.0,-0.5700000000000001,IFGIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1652.1415788984089
3623,1.07,Premium,G,SI2,62.9,59.0,6.58,6.51,4.12,SI,Colorless,Very Good/Premium,0.06765864847381486,0.06765864847381486,0.0,-0.9299999999999999,SI2GPremium,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,4483.59539814181
3624,0.5,Ideal,H,VVS2,61.6,57.0,5.08,5.14,3.15,VVS,Near Colorless,Ideal,-0.6931471805599453,-0.6931471805599453,0.0,-0.5,VVS2HIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1578.4054488420109
3625,0.42,Premium,D,VS2,61.3,58.0,4.8,4.83,2.95,VS,Colorless,Very Good/Premium,-0.8675005677047231,-0.8675005677047231,0.0,-0.5800000000000001,VS2DPremium,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1265.0292945929273
3626,1.09,Premium,H,SI1,61.6,57.0,6.63,6.59,4.07,SI,Near Colorless,Very Good/Premium,0.08617769624105241,0.08617769624105241,0.0,-0.9099999999999999,SI1HPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,4841.468085058908
3627,1.03,Ideal,H,SI2,61.6,54.0,6.51,6.55,4.02,SI,Near Colorless,Ideal,0.02955880224154443,0.02955880224154443,0.0,-0.97,SI2HIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,3961.411660194149
3628,1.15,Ideal,G,VS2,61.6,55.0,6.74,6.76,4.16,VS,Colorless,Ideal,0.13976194237515863,0.13976194237515863,0.0,-0.8500000000000001,VS2GIdeal,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,7240.548030453862
3629,0.4,Very Good,H,VS2,62.1,56.0,4.72,4.75,2.94,VS,Near Colorless,Very Good/Premium,-0.916290731874155,-0.916290731874155,0.0,-0.6,VS2HVery Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,846.318879430169
3630,1.26,Premium,I,SI2,60.1,59.0,7.0,6.91,4.18,SI,Near Colorless,Very Good/Premium,0.23111172096338664,0.23111172096338664,0.0,-0.74,SI2IPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,5444.320173594919
3631,0.41,Ideal,D,VS2,62.2,57.0,4.76,4.72,2.95,VS,Colorless,Ideal,-0.8915981192837836,-0.8915981192837836,0.0,-0.5900000000000001,VS2DIdeal,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1227.1159983028517
3632,0.52,Ideal,H,VS1,61.0,56.0,5.15,5.23,3.17,VS,Near Colorless,Ideal,-0.6539264674066639,-0.6539264674066639,0.0,-0.48,VS1HIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1414.4833660349943
3633,0.52,Very Good,F,SI1,60.0,58.0,5.21,5.26,3.14,SI,Colorless,Very Good/Premium,-0.6539264674066639,-0.6539264674066639,0.0,-0.48,SI1FVery Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1391.6195807275797
3634,0.33,Ideal,E,VVS1,60.2,57.0,4.47,4.5,2.7,VVS,Colorless,Ideal,-1.1086626245216111,-1.1086626245216111,0.0,-0.6699999999999999,VVS1EIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1035.073452564671
3635,0.55,Premium,F,VS2,59.0,58.0,5.38,5.33,3.16,VS,Colorless,Very Good/Premium,-0.5978370007556204,-0.5978370007556204,0.0,-0.44999999999999996,VS2FPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1840.058471071566
3636,1.01,Good,G,SI2,62.8,57.0,6.3,6.34,3.97,SI,Colorless,Good,0.009950330853168092,0.009950330853168092,0.0,-0.99,SI2GGood,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,3881.6606125688854
3637,0.33,Ideal,G,VVS1,61.9,55.0,4.45,4.5,2.77,VVS,Colorless,Ideal,-1.1086626245216111,-1.1086626245216111,0.0,-0.6699999999999999,VVS1GIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,895.9360045803919
3638,0.71,Ideal,G,SI1,62.5,57.0,5.67,5.69,3.55,SI,Colorless,Ideal,-0.342490308946776,-0.342490308946776,0.0,-0.29000000000000004,SI1GIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,2529.968247630508
3639,0.38,Ideal,E,VS2,61.7,54.3,4.68,4.69,2.89,VS,Colorless,Ideal,-0.9675840262617056,-0.9675840262617056,0.0,-0.62,VS2EIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,969.0063879809314
3640,0.33,Very Good,F,VS1,59.1,60.0,4.48,4.52,2.66,VS,Colorless,Very Good/Premium,-1.1086626245216111,-1.1086626245216111,0.0,-0.6699999999999999,VS1FVery Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,722.3923048586996
3641,0.31,Ideal,F,VS2,61.6,55.0,4.36,4.38,2.69,VS,Colorless,Ideal,-1.171182981502945,-1.171182981502945,0.0,-0.69,VS2FIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,666.1747316980931
3642,0.44,Good,E,SI1,63.2,53.0,4.84,4.87,3.07,SI,Colorless,Good,-0.8209805520698302,-0.8209805520698302,0.0,-0.56,SI1EGood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,977.9290483408888
3643,1.06,Premium,E,SI2,60.5,60.0,6.67,6.61,4.02,SI,Colorless,Very Good/Premium,0.058268908123975824,0.058268908123975824,0.0,-0.94,SI2EPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,4894.65464619753
3644,0.75,Ideal,F,VVS2,61.9,54.0,5.83,5.84,3.61,VVS,Colorless,Ideal,-0.2876820724517809,-0.2876820724517809,0.0,-0.25,VVS2FIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,3994.9636278955377
3645,0.71,Very Good,F,SI1,61.1,58.0,5.71,5.77,3.51,SI,Colorless,Very Good/Premium,-0.342490308946776,-0.342490308946776,0.0,-0.29000000000000004,SI1FVery Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,2444.8439691252415
3646,0.9,Ideal,H,VS1,60.9,56.0,6.25,6.27,3.81,VS,Near Colorless,Ideal,-0.10536051565782628,-0.10536051565782628,0.0,-0.09999999999999998,VS1HIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,3796.386499683192
3647,0.73,Very Good,G,VVS2,61.4,58.0,5.83,5.86,3.59,VVS,Colorless,Very Good/Premium,-0.31471074483970024,-0.31471074483970024,0.0,-0.27,VVS2GVery Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,3677.7935957135987
3648,1.1,Very Good,J,VS1,60.9,59.0,6.65,6.74,4.08,VS,Tinted,Very Good/Premium,0.09531017980432493,0.09531017980432493,0.0,-0.8999999999999999,VS1JVery Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,4771.474965518085
3649,1.04,Ideal,G,VS1,61.2,58.0,6.5,6.53,3.99,VS,Colorless,Ideal,0.03922071315328133,0.03922071315328133,0.0,-0.96,VS1GIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,6696.583804119441
3650,0.37,Premium,D,SI1,61.9,59.0,4.62,4.65,2.87,SI,Colorless,Very Good/Premium,-0.9942522733438669,-0.9942522733438669,0.0,-0.63,SI1DPremium,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,828.2924024908853
3651,1.52,Ideal,F,VS2,62.5,55.0,7.42,7.31,4.6,VS,Colorless,Ideal,0.41871033485818504,0.41871033485818504,0.0,-0.48,VS2FIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,12926.072485894498
3652,2.05,Premium,I,SI1,61.2,57.0,8.24,8.21,5.03,SI,Near Colorless,Very Good/Premium,0.7178397931503168,0.0,0.7178397931503168,-0.9500000000000002,SI1IPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,14603.900986392968
3653,1.01,Good,D,SI2,63.6,57.0,6.35,6.39,4.05,SI,Colorless,Good,0.009950330853168092,0.009950330853168092,0.0,-0.99,SI2DGood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,4624.018132894397
3654,1.01,Good,G,VVS2,63.4,55.0,6.34,6.41,4.04,VVS,Colorless,Good,0.009950330853168092,0.009950330853168092,0.0,-0.99,VVS2GGood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,7021.254306916844
3655,0.7,Fair,H,SI1,64.7,58.0,5.59,5.54,3.6,SI,Near Colorless,Fair,-0.35667494393873245,-0.35667494393873245,0.0,-0.30000000000000004,SI1HFair,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1725.961947079125
3656,1.63,Ideal,I,SI1,61.3,56.0,7.64,7.56,4.66,SI,Near Colorless,Ideal,0.4885800148186709,0.4885800148186709,0.0,-0.3700000000000001,SI1IIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,10025.97722125961
3657,0.35,Ideal,D,VS1,60.1,57.0,4.58,4.61,2.76,VS,Colorless,Ideal,-1.0498221244986778,-1.0498221244986778,0.0,-0.65,VS1DIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,898.9513055670276
3658,0.73,Ideal,G,VVS2,62.1,56.0,5.78,5.81,3.59,VVS,Colorless,Ideal,-0.31471074483970024,-0.31471074483970024,0.0,-0.27,VVS2GIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,3805.8465636248493
3659,0.3,Ideal,G,VS1,62.0,54.0,4.35,4.3,2.68,VS,Colorless,Ideal,-1.2039728043259361,-1.2039728043259361,0.0,-0.7,VS1GIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,627.0676571943983
3660,0.9,Good,I,VS1,63.3,59.0,6.06,6.1,3.85,VS,Near Colorless,Good,-0.10536051565782628,-0.10536051565782628,0.0,-0.09999999999999998,VS1IGood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,3496.853480820623
3661,1.32,Ideal,G,VS1,62.6,56.0,7.05,7.0,4.4,VS,Colorless,Ideal,0.27763173659827955,0.27763173659827955,0.0,-0.6799999999999999,VS1GIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,10147.987565299758
3662,0.7,Fair,G,VS1,65.2,57.0,5.56,5.52,3.61,VS,Colorless,Fair,-0.35667494393873245,-0.35667494393873245,0.0,-0.30000000000000004,VS1GFair,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,2505.305289242712
3663,1.02,Premium,F,SI2,62.7,59.0,6.38,6.45,4.02,SI,Colorless,Very Good/Premium,0.01980262729617973,0.01980262729617973,0.0,-0.98,SI2FPremium,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,4286.233420372606
3664,0.8,Ideal,I,VS2,62.6,54.0,5.93,5.96,3.72,VS,Near Colorless,Ideal,-0.2231435513142097,-0.2231435513142097,0.0,-0.19999999999999996,VS2IIdeal,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,2692.59395175079
3665,1.03,Premium,F,SI2,60.7,60.0,6.47,6.52,3.94,SI,Colorless,Very Good/Premium,0.02955880224154443,0.02955880224154443,0.0,-0.97,SI2FPremium,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,4360.508838492631
3666,0.73,Very Good,D,SI1,63.9,57.0,5.66,5.71,3.63,SI,Colorless,Very Good/Premium,-0.31471074483970024,-0.31471074483970024,0.0,-0.27,SI1DVery Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,2773.203291910706
3667,0.55,Ideal,E,SI2,62.0,56.0,5.27,5.31,3.28,SI,Colorless,Ideal,-0.5978370007556204,-0.5978370007556204,0.0,-0.44999999999999996,SI2EIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1392.7866724187734
3668,0.7,Very Good,E,VS1,61.9,61.0,5.59,5.65,3.48,VS,Colorless,Very Good/Premium,-0.35667494393873245,-0.35667494393873245,0.0,-0.30000000000000004,VS1EVery Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,2845.734166828849
3669,2.05,Premium,H,SI2,62.5,58.0,8.12,8.08,5.06,SI,Near Colorless,Very Good/Premium,0.7178397931503168,0.0,0.7178397931503168,-0.9500000000000002,SI2HPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,12754.9673178745
3670,0.36,Premium,D,SI2,61.2,59.0,4.56,4.59,2.8,SI,Colorless,Very Good/Premium,-1.0216512475319814,-1.0216512475319814,0.0,-0.64,SI2DPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,669.2102689356435
3671,0.5,Ideal,H,VS1,61.7,59.0,5.07,5.14,3.15,VS,Near Colorless,Ideal,-0.6931471805599453,-0.6931471805599453,0.0,-0.5,VS1HIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1316.9782903778298
3672,1.51,Good,I,VS2,62.2,59.0,7.19,7.3,4.51,VS,Near Colorless,Good,0.412109650826833,0.412109650826833,0.0,-0.49,VS2IGood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,9684.594187625285
3673,0.79,Premium,F,SI1,62.8,55.0,5.94,5.88,3.71,SI,Colorless,Very Good/Premium,-0.23572233352106983,-0.23572233352106983,0.0,-0.20999999999999996,SI1FPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,2960.7208044087083
3674,0.44,Premium,I,VVS1,61.5,58.0,4.87,4.95,3.02,VVS,Near Colorless,Very Good/Premium,-0.8209805520698302,-0.8209805520698302,0.0,-0.56,VVS1IPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1207.7853415844163
3675,0.5,Premium,D,SI1,62.3,58.0,5.07,5.04,3.15,SI,Colorless,Very Good/Premium,-0.6931471805599453,-0.6931471805599453,0.0,-0.5,SI1DPremium,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1437.2017022500022
3676,0.44,Premium,E,SI1,62.9,58.0,4.88,4.85,3.06,SI,Colorless,Very Good/Premium,-0.8209805520698302,-0.8209805520698302,0.0,-0.56,SI1EPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1025.9741253703594
3677,0.9,Very Good,D,SI1,62.4,63.0,6.15,6.18,3.85,SI,Colorless,Very Good/Premium,-0.10536051565782628,-0.10536051565782628,0.0,-0.09999999999999998,SI1DVery Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,4030.4063251780744
3678,0.57,Ideal,E,VS2,61.5,57.0,5.35,5.32,3.28,VS,Colorless,Ideal,-0.5621189181535413,-0.5621189181535413,0.0,-0.43000000000000005,VS2EIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2031.6741376101581
3679,1.14,Very Good,D,IF,59.1,58.0,6.83,6.9,4.06,IF,Colorless,Very Good/Premium,0.131028262406404,0.131028262406404,0.0,-0.8600000000000001,IFDVery Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,11149.464006768285
3680,0.51,Very Good,G,VS2,62.4,57.0,5.09,5.11,3.18,VS,Colorless,Very Good/Premium,-0.6733445532637656,-0.6733445532637656,0.0,-0.49,VS2GVery Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1603.9446069383255
3681,0.9,Ideal,F,VS2,62.3,56.0,6.17,6.19,3.85,VS,Colorless,Ideal,-0.10536051565782628,-0.10536051565782628,0.0,-0.09999999999999998,VS2FIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,4615.071612652773
3682,0.71,Very Good,F,SI2,59.5,58.0,5.82,5.87,3.48,SI,Colorless,Very Good/Premium,-0.342490308946776,-0.342490308946776,0.0,-0.29000000000000004,SI2FVery Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,2135.313362679625
3683,0.77,Very Good,I,VS2,63.2,58.0,5.79,5.85,3.68,VS,Near Colorless,Very Good/Premium,-0.2613647641344075,-0.2613647641344075,0.0,-0.22999999999999998,VS2IVery Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,2777.67535054102
3684,2.01,Good,F,SI2,58.1,64.0,8.23,8.19,4.77,SI,Colorless,Good,0.6981347220709843,0.0,0.6981347220709843,-0.9900000000000002,SI2FGood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,14343.23239302874
3685,0.4,Ideal,D,VS2,61.3,56.0,4.74,4.79,2.92,VS,Colorless,Ideal,-0.916290731874155,-0.916290731874155,0.0,-0.6,VS2DIdeal,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1172.803205066577
3686,1.5,Very Good,H,IF,63.0,59.0,7.23,7.3,4.58,IF,Near Colorless,Very Good/Premium,0.4054651081081644,0.4054651081081644,0.0,-0.5,IFHVery Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,13654.80580549029
3687,1.15,Ideal,H,VS1,62.7,57.0,6.68,6.64,4.17,VS,Near Colorless,Ideal,0.13976194237515863,0.13976194237515863,0.0,-0.8500000000000001,VS1HIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,6570.302986462635
3688,0.5,Ideal,F,SI2,61.6,57.0,5.14,5.08,3.15,SI,Colorless,Ideal,-0.6931471805599453,-0.6931471805599453,0.0,-0.5,SI2FIdeal,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1117.972916190531
3689,0.72,Ideal,E,SI1,62.3,57.0,5.7,5.76,3.57,SI,Colorless,Ideal,-0.3285040669720361,-0.3285040669720361,0.0,-0.28,SI1EIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,2594.3661547589163
3690,1.0,Very Good,E,SI1,59.2,59.0,6.49,6.55,3.86,SI,Colorless,Very Good/Premium,0.0,0.0,0.0,-1.0,SI1EVery Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,5057.809497765742
3691,2.05,Premium,G,SI2,60.1,59.0,8.2,8.3,4.96,SI,Colorless,Very Good/Premium,0.7178397931503168,0.0,0.7178397931503168,-0.9500000000000002,SI2GPremium,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,13971.069778102637
3692,0.7,Ideal,G,VS2,60.0,57.0,5.8,5.84,3.49,VS,Colorless,Ideal,-0.35667494393873245,-0.35667494393873245,0.0,-0.30000000000000004,VS2GIdeal,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2669.5389921331216
